Date,High,Low,Open,Close,Volume,Adj Close,volume_adi,volume_obv,volume_cmf,volume_fi,momentum_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr,nvi_ema
2015-10-19,31.600000381469727,30.56999969482422,31.149999618530273,30.90999984741211,23958100,30.90999984741211,38168006.760174,177227400,0.10937281647037753,5941633.650784058,81.98203266140713,3.030918167560311,1.9908376516928503,1975363.6804205775,1032.224053007351,29.54784178677084,1.761699924468994,29.611817966807973,31.81498602597643,27.408649907639514,14.880329614601845,0.7946170799821121,0.0,0.0,29.74066670735677,31.438666661580395,28.042666753133137,11.418708066847778,0.8443266111835656,0.0,0.0,17.796950067945303,0.869070118762301,0.5905375786107143,0.37022320999138836,0.22031436861932596,29.611817966807973,29.611817966807973,29.669353482902245,29.07881590429153,0.0,0.0,0.0,1.090441948185196,0.7004110895175799,0.390030858667616,0.18127700631125185,10.697905535194062,114.69026722827242,-2.4182623975376707,91.76693700936553,74.84237327743845,16.92456373192708,29.80500030517578,28.96500015258789,29.385000228881836,28.96500015258789,27.186424561341603,27.261384873920015,40.0,8.0,32.0,28.241270365957195,-1.0,0.0,0.0,66.8793271108853,-43.11104452440569,45.36925149002765,86.9070118762301,81.83811249893058,-13.092988123769905,0.48399991122159136,29.641538454485335,0.0,-0.7704647642287399,-0.7734481779740232,9.804619063174025,
2015-10-20,31.389999389648438,30.40999984741211,30.940000534057617,30.90999984741211,15824400,30.90999984741211,38490961.241472244,193051800,0.10551366035118873,5092828.843529193,77.95078171165048,-1.1457011105501242,1.705697764216216,-184588.7186786868,1032.224053007351,29.60664132295051,1.683529886245727,29.71999979019165,31.948092968134528,27.491906612248773,14.993897669395034,0.7670444999789339,0.0,0.0,30.07199999491373,31.702999941507965,28.441000048319495,10.847299460428946,0.7568975720226861,0.0,0.0,17.732168556417367,0.869070118762301,0.6457629950278019,0.42533116699867113,0.22043182802913075,29.71999979019165,29.71999979019165,29.860222154365303,29.2144591593375,0.0,0.0,0.0,1.078277910419182,0.7250489574622034,0.35322895295697854,0.20894953673830713,11.561103412123375,91.9638961352886,-1.570000171661377,100.44179564202005,80.52832689123225,19.9134687507878,29.989999771118164,28.96500015258789,29.477499961853027,28.96500015258789,27.186424561341603,27.261384873920015,40.0,8.0,32.0,28.5099687671982,-1.0,0.0,0.0,66.8793271108853,-38.89974053761785,45.42073757580819,86.9070118762301,89.01473018502543,-13.092988123769905,0.5961664994557694,29.765873953279723,0.0,0.0,0.0,9.804619063174025,
2015-10-21,29.65999984741211,28.649999618530273,29.5,29.299999237060547,30359000,29.299999237060547,47207870.0475667,162692800,0.11946671571299033,-2617290.781212561,71.57046417620246,-5.805363430328569,1.0797759980041508,-1581300.833741522,1032.224053007351,29.575655911195714,1.741176920509338,29.68769205533541,31.840045245319104,27.53533886535172,14.49996979200595,0.4099374535557053,0.0,0.0,30.06599992116292,31.603999837239577,28.528000005086263,10.23082498576132,0.25097505659935493,0.0,0.0,17.75146565095335,0.563567183182905,0.5532385518504341,0.45091264396902375,0.10232590788141038,29.81583309173584,29.68769205533541,29.774034013241497,29.220795461391063,0.0,0.0,0.0,1.0039647646310663,0.7735682974106186,0.2303964672204477,0.22412117245543425,12.401212569779814,-32.25084491211035,-2.0676912161020127,97.84488801637879,84.10068451353777,13.744203502841017,29.989999771118164,28.96500015258789,29.477499961853027,28.96500015258789,27.186424561341603,27.261384873920015,40.0,8.0,32.0,28.5099687671982,31.600000381469727,0.0,1.0,50.84948250872239,-37.25025328340283,47.20320741612267,56.3567183182905,76.72358069025027,-43.6432816817095,0.6433845373300393,29.760458216385647,4.085256249073852,-5.20867233354696,-5.349226122337081,4.085256249073854,
2015-10-22,29.799999237060547,28.739999771118164,29.239999771118164,29.149999618530273,17424000,29.149999618530273,43262815.21846342,145268800,0.10485946986750033,-2616762.5772209787,72.84717805582419,0.6996079888013669,1.050532304988552,-1670501.9744011313,1026.9396428291748,29.561058181857216,1.6730591750526422,29.649285452706472,31.74175433240321,27.556816573009733,14.114801404131189,0.38069456157250947,0.0,0.0,29.960666529337562,31.357666460673006,28.56366659800211,9.325559763281642,0.20985434837053402,0.0,0.0,17.77446025189997,0.535104259937937,0.46247739686460676,0.4532255945481404,0.009251802316466384,29.94333299001058,29.649285452706472,29.678028721747463,29.215551324882856,0.0,0.0,0.0,1.007575770955028,0.7777778134558317,0.22979795749919618,0.22881410461113577,13.234608055039352,-29.322411070000808,0.1807144709995825,93.59312174655642,85.67248352899087,7.920638217565553,29.989999771118164,28.96500015258789,29.477499961853027,28.96500015258789,27.186424561341603,27.261384873920015,40.0,8.0,32.0,28.5099687671982,31.541000366210938,0.0,0.0,49.65535069713286,-36.12220701999785,50.01801618174296,53.510425993793696,65.5913853961048,-46.489574006206304,0.5912140573774067,29.743892468134476,5.539459568457206,-0.5119441038774597,-0.5132590274070647,3.5523979167009667,
2015-10-23,30.719999313354492,29.610000610351562,29.969999313354492,30.280000686645508,19855700,30.280000686645508,47377090.10019907,165124500,0.1095589463569854,962340.9635499693,74.21089277726642,5.003345877026265,1.3328761315626743,680505.9777553348,1026.9396428291748,29.74613673792583,1.6627532270297998,29.691333134969074,31.737192213616513,27.645474056321635,13.780850252479373,0.6438680595893277,0.0,0.0,29.8963331858317,31.291333071390778,28.50133330027262,9.332247382232074,0.6375152445478679,0.0,0.0,17.74928876991687,0.7495256963631534,0.47624036751607335,0.457828549141727,0.018411818374346356,29.980833053588867,29.691333134969074,29.770639793270238,29.294399425754165,0.0,0.0,0.0,1.107219156332614,0.7975224182738517,0.3096967380587622,0.23359170057102283,14.073420026319715,46.42301344287099,0.6286665598551444,91.63421004246995,87.43794324682106,4.1962667956488815,29.989999771118164,28.96500015258789,29.477499961853027,28.96500015258789,27.186424561341603,27.261384873920015,40.0,8.0,32.0,28.5099687671982,31.483180351257325,0.0,0.0,57.71202803971256,-32.682758530056894,52.16487771139994,72.78351358759664,60.88355263322698,-27.21648641240335,0.5083330790201828,29.75032051876135,1.5085510026496352,3.8765045725657865,3.803255153572227,7.566611356943387,
2015-10-26,31.219999313354492,30.479999542236328,30.6299991607666,30.889999389648438,16787000,30.889999389648438,49191899.74159165,181911500,0.10950472726849937,2287727.7155157137,73.44289220581783,3.019595210659605,1.4412287137573327,1107885.7179889653,1047.6276162764266,29.969001557856,1.5904777669977181,29.766249775886536,31.83039447630369,27.70210507546938,13.869027613208484,0.7722070825593759,0.0,0.0,30.04533309936523,31.297332954406727,28.793333244323726,8.334072056388361,0.837326832300317,0.0,0.0,17.704616797353047,0.8652749658161172,0.5302569462715461,0.47231422856769084,0.05794271770385523,30.02833302815755,29.766249775886536,29.942848961943806,29.41259201567226,0.0,27.141016872951894,16.624153674372895,1.1215859295124513,0.7669603647859367,0.35462556472651463,0.2418905773278256,14.878673844241975,90.57094105010907,1.083750605583191,97.65596176277118,89.98533648953043,7.670625273240759,29.989999771118164,28.96500015258789,29.477499961853027,28.96500015258789,27.186424561341603,27.261384873920015,40.0,8.0,32.0,28.5099687671982,31.42651673660278,0.0,0.0,61.31135206088994,-28.667389495113138,52.89518174404223,80.22281443889419,68.83891800676155,-19.777185561105817,0.38362466096878123,29.836124385489324,1.87994624195699,2.014526714564968,1.9945035925834187,9.733569478681293,
2015-10-27,31.8700008392334,30.649999618530273,31.020000457763672,31.34000015258789,44502900,31.34000015258789,55028334.23736422,226414400,0.11145552447126235,4821815.035158925,74.29399065047008,1.1239750169420388,0.9565415144300123,986490.0061365357,1047.6276162764266,30.177986013566553,1.5534301123682588,29.858823327457202,31.993896047725926,27.723750607188478,14.30111760837796,0.8468680038552189,0.0,0.0,30.221333122253412,31.411333084106435,29.031333160400386,7.875231427013193,0.9700281790734401,0.0,0.0,18.553982703105852,0.9043320218305311,0.6024323101888562,0.49833784489192395,0.10409446529693228,30.0691663424174,29.858823327457202,30.157795298965976,29.55536298877712,0.0,28.5723871434567,15.71377212518142,1.095414526788886,0.8147290261646025,0.28068550062428343,0.25471566510244026,15.722048694232516,110.30151531987755,-1.108823327457202,105.23840462319369,93.29642362391967,11.941980999274023,30.260000228881836,29.100000381469727,29.68000030517578,29.100000381469727,27.186424561341603,27.261384873920015,68.0,8.0,60.0,28.649999618530273,31.42651673660278,1.0,0.0,63.761769591586635,-24.560978120128183,47.59893293634081,84.81374121062474,79.2733564123719,-15.186258789375254,0.3629409453448105,29.956680108677613,1.588329870532144,1.456784628782648,1.4462754625047314,11.332151251461253,
2015-10-28,31.34000015258789,27.760000228881836,28.1299991607666,30.8700008392334,88974900,30.8700008392334,120641143.289332,137439500,0.20703835045221766,-1841035.9564044364,57.56358810520908,-6.880367391369378,-0.15720103780995506,-686026.2354981378,1047.6276162764266,30.13223736847026,1.7560870935020383,29.914999855889214,32.04100035142765,27.788999360350783,14.21360859622333,0.7246003670620779,0.0,0.0,30.300999895731604,31.70499979654947,28.896999994913735,9.267020267642348,0.7026356779549409,0.0,0.0,18.51914070605189,0.8194946146674397,0.6146218117916433,0.5215946382718679,0.09302717351977541,30.245833079020183,29.914999855889214,30.26736538208404,29.652743570292397,0.0,24.357184782873418,25.304875369450023,0.9185021817296661,0.915418494577542,0.0030836871521241482,0.2662484547596207,16.864868186592428,13.650484076108103,-0.8550003899468308,106.69437203006215,96.55817861644012,10.136193413622038,29.815000534057617,29.100000381469727,29.457500457763672,29.100000381469727,27.186424561341603,27.261384873920015,68.0,8.0,60.0,28.649999618530273,31.8700008392334,0.0,1.0,59.52144902480269,-21.896213435311648,57.50712993365021,75.6691033699272,80.23521967314873,-24.330896630072804,0.45455540551079565,29.99470764191821,7.373915962550952,-1.4996787206961182,-1.5110376096546307,9.66252666984988,
2015-10-29,30.700000762939453,28.93000030517578,30.579999923706055,29.059999465942383,33682800,29.059999465942383,91906066.00099915,103756700,0.14910562162638213,-10287447.142101891,50.75314530269043,1.3925526648283535,-0.22825432372853818,-3309261.9244987536,986.2020454112651,30.04715181013455,1.7744784375575962,29.869999835365697,31.974231267171493,27.7657684035599,14.089263096107645,0.30753058879835465,0.0,0.0,30.290666580200188,31.744666481018054,28.83666667938232,9.600316301842563,0.07679945041070521,0.0,0.0,18.5470403282964,0.4927796193290816,0.47278018000090327,0.511831746617675,-0.03905156661677178,30.245833079020183,29.869999835365697,30.081616779600708,29.608836599599805,0.0,22.426395436210363,23.29896277250964,0.9106762925978242,0.9344959208619885,-0.023819628264164283,0.26360212685446915,17.987103646732667,-19.262877235102753,-0.490000674599095,100.91564062866371,98.42059238905348,2.4950482396102274,29.815000534057617,29.100000381469727,29.457500457763672,29.100000381469727,27.186424561341603,27.261384873920015,68.0,8.0,60.0,28.649999618530273,31.8700008392334,0.0,0.0,46.6539739521904,-22.11555480541317,51.71788254022033,31.630147056093676,64.0376638788819,-68.36985294390632,0.5608947653519465,29.98256071024296,0.0,-5.863301989258918,-6.042222593573898,3.232681562144979,
2015-10-30,29.56999969482422,28.350000381469727,29.1299991607666,28.459999084472656,21933100,28.459999084472656,73928070.77265656,81823600,0.1158174638629376,-10697793.031346431,51.76578908635191,-4.755825751620777,0.019251278762805604,-2427775.9207265577,965.8399802244963,30.03178826545867,1.7190305251372855,29.799499797821046,31.94056024185295,27.65843935378914,14.369774382511343,0.18718755299922085,0.0,0.0,30.106333223978673,31.478333155314118,28.734333292643225,9.114360896282749,-0.099976028389281,0.0,1.0,18.590919153389386,0.38447631927220544,0.3083996097911914,0.47114531925237835,-0.16274570946118694,30.169166405995686,29.799499797821046,29.832137134196394,29.523737524405202,0.0,21.283782752958434,24.534081629622907,0.9590747288688591,0.9568505634738996,0.0022241653949595097,0.24708270164619617,19.03484590216065,-77.09751890018826,-0.08950071334838938,88.82657502079016,98.093885501434,-9.267310480643843,29.815000534057617,29.100000381469727,29.457500457763672,29.100000381469727,27.186424561341603,27.261384873920015,68.0,8.0,60.0,28.649999618530273,31.787800827026366,0.0,0.0,43.311411837309905,-23.03390277581317,52.183875901614854,17.03159979654951,41.44361674085682,-82.96840020345049,0.36025004386901927,29.85129395814534,-3.1313822415709702,-2.0646950877370562,-2.0863079271590035,1.1012414569921303,
2015-11-02,29.290000915527344,28.049999237060547,28.540000915527344,29.200000762939453,18549700,29.200000762939453,89785071.46514623,100373300,0.09906922764969543,-7208564.150431865,48.64143262182649,-1.9385781950816507,-0.1407485828056513,29467.74247866019,990.9532349500178,30.034509598631807,1.6711276404702367,29.851999855041505,31.877049101661008,27.826950608422003,13.567260193306652,0.33901648486068653,0.0,0.0,29.888333257039385,31.281333287556958,28.495333226521808,9.321363078615242,0.25293162992818563,0.0,0.0,17.15128254085368,0.4785156955767773,0.23512836121635772,0.42394192764517424,-0.18881356642881653,30.12666654586792,29.770952224731445,29.734885384772248,29.49975702355589,0.0,20.159521717124374,24.516096982858613,0.9371270866603246,0.9683340750313632,-0.031206988371038524,0.2265815894725295,20.036043576412983,-83.69180492672162,1.297999763488768,82.33290868539531,96.0817869506979,-13.748878265302594,29.815000534057617,29.100000381469727,29.457500457763672,29.100000381469727,27.186424561341603,27.261384873920015,68.0,8.0,60.0,28.649999618530273,31.707244815063476,0.0,0.0,48.23718690350573,-22.298544311035243,57.10825857795349,35.036504141405516,27.89941699801625,-64.96349585859448,-0.025428399585543104,29.825102200044004,-1.7165881428779433,2.600146529416203,2.5669174909509263,3.73002187793281,
