Date,Date,Close,daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal
2016-12-29,12/29/16,16.39,0.0,16.464330263696453,17.90904993633136,0.0,-1.0,-1.0,0.01340361088440309,0.024925972386942927,1.0,0.0,1.0
2016-12-30,12/30/16,16.3,-0.005491153142159866,16.382165131848225,17.80129667558933,0.0,-1.0,-1.0,0.009503753737965076,0.024077110953863685,1.0,0.0,1.0
2017-01-03,1/3/17,16.44,0.008588957055214674,16.41108256592411,17.71013470956421,0.0,-1.0,-1.0,0.010657100001459047,0.023545625878892744,1.0,0.0,1.0
2017-01-04,1/4/17,16.86,0.025547445255474255,16.635541282962055,17.653203731256475,0.0,-1.0,-1.0,0.016359475570925423,0.02402579235046521,1.0,0.0,1.0
2017-01-05,1/5/17,17.09,0.013641755634638209,16.862770641481028,17.61548766220811,0.0,-1.0,-1.0,0.011567936203271012,0.023583736185333697,1.0,0.0,1.0
2017-01-06,1/6/17,17.17,0.004681100058513854,17.016385320740515,17.585654686154793,0.0,-1.0,-1.0,0.009858292326787954,0.022839036458985263,1.0,0.0,1.0
2017-01-09,1/9/17,17.5,0.01921956901572508,17.258192660370256,17.579918648060723,0.0,-1.0,-1.0,0.009297126228061935,0.022671342943356782,1.0,0.0,1.0
2017-01-10,1/10/17,17.37,-0.00742857142857134,17.31409633018513,17.565861024176186,0.0,-1.0,-1.0,0.014784727236932747,0.02198173726701841,1.0,0.0,1.0
2017-01-11,1/11/17,17.3,-0.004029936672423684,17.307048165092567,17.54805710671628,0.0,-1.0,-1.0,0.011397670837678621,0.021252551478059357,1.0,0.0,1.0
2017-01-12,1/12/17,17.38,0.0046242774566473965,17.34352408254628,17.53680282502623,0.0,-1.0,-1.0,0.008609967035313698,0.0205729827778785,1.0,0.0,1.0
2017-01-13,1/13/17,17.25,-0.007479861910241636,17.29676204127314,17.517596497811798,0.0,-1.0,-1.0,0.008476199837853603,0.019955305458325384,1.0,0.0,1.0
2017-01-17,1/17/17,16.96,-0.01681159420289846,17.12838102063657,17.4802559284172,0.0,-1.0,-1.0,0.010534447303420541,0.019700897378211454,1.0,0.0,1.0
2017-01-18,1/18/17,17.11,0.008844339622641417,17.119190510318283,17.455460996521257,0.0,-1.0,-1.0,0.013600638257475725,0.019224374743146994,1.0,0.0,1.0
2017-01-19,1/19/17,16.79,-0.018702513150204547,16.95459525515914,17.41089706432845,0.0,-1.0,-1.0,0.014746669761791755,0.01909825396284042,1.0,0.0,1.0
2017-01-20,1/20/17,16.58,-0.012507444907683185,16.76729762757957,17.35525437358155,0.0,-1.0,-1.0,0.010580997928820465,0.018628319003990465,1.0,0.0,1.0
2017-01-23,1/23/17,16.61,0.001809408926417344,16.688648813789783,17.305346917632008,0.0,-1.0,-1.0,0.010858375234690824,0.01803561422253876,1.0,0.0,1.0
2017-01-24,1/24/17,16.52,-0.005418422636965681,16.60432440689489,17.25275458394584,0.0,-1.0,-1.0,0.007693745129641442,0.017435041338859463,1.0,0.0,1.0
2017-01-25,1/25/17,16.73,0.012711864406779627,16.667162203447447,17.217747273294492,0.0,-1.0,-1.0,0.012143548822104817,0.01730176708642613,1.0,0.0,1.0
2017-01-26,1/26/17,16.81,0.00478182904961133,16.738581101723724,17.190441658189968,0.0,-1.0,-1.0,0.008605832029092386,0.016796902550608336,1.0,0.0,1.0
2017-01-27,1/27/17,16.57,-0.014277215942890997,16.654290550861862,17.148892536410834,0.0,-1.0,-1.0,0.012909338312573957,0.016552727284161618,1.0,0.0,1.0
2017-01-30,1/30/17,16.94,0.022329511164755678,16.797145275430932,17.13490362815579,0.0,-1.0,-1.0,0.01905336805009503,0.017168443947018445,0.0,-1.0,-1.0
2017-01-31,1/31/17,17.62,0.04014167650531286,17.208572637715466,17.16738908099741,1.0,0.0,1.0,0.02351262479111149,0.019557219520974053,0.0,-1.0,-1.0
2017-02-01,2/1/17,17.24,-0.02156640181611824,17.224286318857732,17.172251617025175,1.0,0.0,1.0,0.03269610130636192,0.019829078132450065,0.0,-1.0,-1.0
2017-02-02,2/2/17,17.78,0.03132250580046425,17.50214315942887,17.212950708134468,1.0,0.0,1.0,0.0294925548210932,0.020693172084493557,0.0,-1.0,-1.0
2017-02-03,2/3/17,17.61,-0.009561304836895435,17.556071579714434,17.239539911425037,1.0,0.0,1.0,0.02621257727456503,0.020226241161805648,0.0,-1.0,-1.0
2017-02-06,2/6/17,17.93,0.01817149346961955,17.743035789857217,17.285777958023225,1.0,0.0,1.0,0.020623198857708285,0.019977168686414897,0.0,-1.0,-1.0
2017-02-07,2/7/17,18.26,0.01840490797546024,18.00151789492861,17.351018693757386,1.0,0.0,1.0,0.015310544796449697,0.019696691025014573,1.0,0.0,1.0
2017-02-08,2/8/17,18.72,0.025191675794085322,18.360758947464305,17.442695276483825,1.0,0.0,1.0,0.012621494162252566,0.01978040285391297,1.0,0.0,1.0
2017-02-09,2/9/17,16.41,-0.12339743589743579,17.38537947373215,17.37353876315988,1.0,0.0,1.0,0.08820051110465736,0.037919008086594944,0.0,-1.0,-1.0
2017-02-10,2/10/17,15.58,-0.050578915295551474,16.482689736866075,17.2534308376222,0.0,-1.0,-1.0,0.06237131403840931,0.038553674666695605,0.0,-1.0,-1.0
2017-02-13,2/13/17,15.81,0.014762516046213037,16.146344868433037,17.15676859249855,0.0,-1.0,-1.0,0.05979145646173241,0.03762917918541542,0.0,-1.0,-1.0
2017-02-14,2/14/17,16.52,0.044908285895003175,16.333172434216518,17.114126104773725,0.0,-1.0,-1.0,0.05728062892065224,0.038503331508878864,0.0,-1.0,-1.0
2017-02-15,2/15/17,16.74,0.013317191283293006,16.53658621710826,17.08907199874801,0.0,-1.0,-1.0,0.04050352722710193,0.03738696885735383,0.0,-1.0,-1.0
2017-02-16,2/16/17,16.35,-0.023297491039426355,16.44329310855413,17.039578557951042,0.0,-1.0,-1.0,0.03637999409385047,0.03656914144017346,1.0,0.0,1.0
2017-02-17,2/17/17,16.62,0.016513761467889854,16.531646554277067,17.011480637108754,0.0,-1.0,-1.0,0.028896585259857766,0.03564255146428374,1.0,0.0,1.0
2017-02-21,2/21/17,16.42,-0.01203369434416357,16.475823277138534,16.97187094827635,0.0,-1.0,-1.0,0.02315862164956673,0.03454396443168343,1.0,0.0,1.0
2017-02-22,2/22/17,16.08,-0.020706455542022106,16.277911638569265,16.91214501893319,0.0,-1.0,-1.0,0.01959494373666103,0.03371650218577676,1.0,0.0,1.0
2017-02-23,2/23/17,16.03,-0.003109452736318241,16.153955819284633,16.85307040598281,0.0,-1.0,-1.0,0.014869129256211203,0.032568017971490885,1.0,0.0,1.0
2017-02-24,2/24/17,15.98,-0.003119151590767366,16.06697790964232,16.794603492714806,0.0,-1.0,-1.0,0.010853156986556884,0.03145865598031732,1.0,0.0,1.0
2017-02-27,2/27/17,16.06,0.005006257822277815,16.06348895482116,16.745409294399835,0.0,-1.0,-1.0,0.00994277549731119,0.03045483912985816,1.0,0.0,1.0
2017-02-28,2/28/17,15.77,-0.018057285180572813,15.91674447741058,16.68008905192514,0.0,-1.0,-1.0,0.013023407309432468,0.02968449357570906,1.0,0.0,1.0
2017-03-01,3/1/17,15.79,0.0012682308180087531,15.85337223870529,16.62048245085056,0.0,-1.0,-1.0,0.011187773920244275,0.028698841729800643,1.0,0.0,1.0
2017-03-02,3/2/17,15.79,0.0,15.821686119352645,16.564867525534773,0.0,-1.0,-1.0,0.008266966175864405,0.027732972526131272,1.0,0.0,1.0
2017-03-03,3/3/17,15.75,-0.002533248891703588,15.785843059676322,16.51029828505486,0.0,-1.0,-1.0,0.0058561763140504595,0.026788502026257075,1.0,0.0,1.0
2017-03-06,3/6/17,15.56,-0.012063492063491998,15.672921529838161,16.44665965175589,0.0,-1.0,-1.0,0.007299879828741991,0.025980152923835983,1.0,0.0,1.0
2017-03-07,3/7/17,15.18,-0.024421593830334265,15.426460764919081,16.36183524413535,0.0,-1.0,-1.0,0.011766292566031143,0.025651329714448584,1.0,0.0,1.0
2017-03-08,3/8/17,15.24,0.0039525691699604515,15.33323038245954,16.286709293845856,0.0,-1.0,-1.0,0.014675167421234068,0.024880581312947944,1.0,0.0,1.0
2017-03-09,3/9/17,15.22,-0.001312335958005173,15.27661519122977,16.215274963536075,0.0,-1.0,-1.0,0.010753338979237545,0.024045421292723572,1.0,0.0,1.0
2017-03-10,3/10/17,15.12,-0.006570302233902869,15.198307595614885,16.141927675782437,0.0,-1.0,-1.0,0.007816145109884296,0.023234574684993563,1.0,0.0,1.0
2017-03-13,3/13/17,15.21,0.005952380952381153,15.204153797807443,16.07951926723044,0.0,-1.0,-1.0,0.008734627598916937,0.022594257570454128,1.0,0.0,1.0
2017-03-14,3/14/17,15.32,0.007232084155160967,15.262076898903722,16.02865653403326,0.0,-1.0,-1.0,0.007449717931289062,0.021998421390441204,1.0,0.0,1.0
2017-03-15,3/15/17,15.03,-0.018929503916449097,15.146038449451861,15.961779493466095,0.0,-1.0,-1.0,0.014900124800512742,0.02163736865389962,1.0,0.0,1.0
2017-03-16,3/16/17,15.19,0.010645375914837052,15.168019224725931,15.9100957295949,0.0,-1.0,-1.0,0.015334562049069782,0.021228215193053283,1.0,0.0,1.0
2017-03-17,3/17/17,15.08,-0.007241606319947302,15.124009612362965,15.854506701845326,0.0,-1.0,-1.0,0.012105626231095878,0.020533676335018534,1.0,0.0,1.0
2017-03-20,3/20/17,15.09,0.0006631299734747298,15.107004806181482,15.803309975072224,0.0,-1.0,-1.0,0.008825694606944512,0.01985945284090439,1.0,0.0,1.0
2017-03-21,3/21/17,14.54,-0.03644797879390327,14.82350240309074,15.71870988527922,0.0,-1.0,-1.0,0.02253260058115572,0.020984950988600024,0.0,-1.0,-1.0
2017-03-22,3/22/17,14.98,0.030261348005502064,14.90175120154537,15.669240694139496,0.0,-1.0,-1.0,0.03399092254380423,0.02219195368683675,0.0,-1.0,-1.0
2017-03-23,3/23/17,14.93,-0.0033377837116155273,14.915875600772685,15.61973595631836,0.0,-1.0,-1.0,0.024670482283152134,0.021436346725410265,0.0,-1.0,-1.0
2017-03-24,3/24/17,15.14,0.01406563965170804,15.027937800386344,15.587609474471273,0.0,-1.0,-1.0,0.01914026656376587,0.02115122385937899,1.0,0.0,1.0
2017-03-27,3/27/17,14.99,-0.009907529722589237,15.008968900193171,15.547589355736418,0.0,-1.0,-1.0,0.017279321868616165,0.02053551818862114,1.0,0.0,1.0
2017-03-28,3/28/17,14.94,-0.0033355570380253496,14.974484450096586,15.506900914208432,0.0,-1.0,-1.0,0.012292320911129695,0.019837721704231783,1.0,0.0,1.0
2017-03-29,3/29/17,15.04,0.006693440428380271,15.007242225048293,15.475633956734992,0.0,-1.0,-1.0,0.010268928721341964,0.01930045284988593,1.0,0.0,1.0
2017-03-30,3/30/17,14.92,-0.007978723404255317,14.963621112524146,15.43842481285169,0.0,-1.0,-1.0,0.009581104687534139,0.018709795607250525,1.0,0.0,1.0
2017-03-31,3/31/17,14.95,0.002010723860589758,14.956810556262074,15.40571646427566,0.0,-1.0,-1.0,0.007406086288578656,0.018103985125016108,1.0,0.0,1.0
2017-04-03,4/3/17,14.84,-0.0073578595317725926,14.898405278131037,15.367832125024576,0.0,-1.0,-1.0,0.0067388564093513945,0.017542233940639043,1.0,0.0,1.0
2017-04-04,4/4/17,14.69,-0.010107816711590334,14.794202639065517,15.32243973537124,0.0,-1.0,-1.0,0.006097603431798681,0.017061596190171332,1.0,0.0,1.0
2017-04-05,4/5/17,14.53,-0.010891763104152519,14.66210131953276,15.269372416905858,0.0,-1.0,-1.0,0.004926049245414505,0.016608646988220045,1.0,0.0,1.0
2017-04-06,4/6/17,14.39,-0.009635237439779676,14.52605065976638,15.210483476820412,0.0,-1.0,-1.0,0.003508678020817252,0.016122707779511913,1.0,0.0,1.0
2017-04-07,4/7/17,14.29,-0.006949270326615853,14.40802532988319,15.148841452037741,0.0,-1.0,-1.0,0.0028655961713791893,0.015594643536824824,1.0,0.0,1.0
2017-04-10,4/10/17,14.36,0.004898530440867743,14.384012664941594,15.096015099842845,0.0,-1.0,-1.0,0.00822572229874394,0.015231572157171514,1.0,0.0,1.0
2017-04-11,4/11/17,14.31,-0.0034818941504177747,14.347006332470798,15.043378019999317,0.0,-1.0,-1.0,0.005928250501928323,0.014712752341543543,1.0,0.0,1.0
2017-04-12,4/12/17,14.42,0.007686932215233977,14.3835031662354,15.001632258858137,0.0,-1.0,-1.0,0.0075393635498058565,0.014488075052299626,1.0,0.0,1.0
2017-04-13,4/13/17,14.3,-0.00832177531206657,14.3417515831177,14.954646045441015,0.0,-1.0,-1.0,0.008538733537803366,0.014068906972304588,1.0,0.0,1.0
2017-04-17,4/17/17,14.4,0.006993006993006867,14.37087579155885,14.917503059021803,0.0,-1.0,-1.0,0.00854265999004161,0.013826567355277888,1.0,0.0,1.0
2017-04-18,4/18/17,14.44,0.002777777777777768,14.405437895779425,14.885526107627017,0.0,-1.0,-1.0,0.00605660447279973,0.013419232163824462,1.0,0.0,1.0
2017-04-19,4/19/17,14.54,0.006925207756232732,14.472718947889712,14.862387257853255,0.0,-1.0,-1.0,0.005094961086232938,0.013159937415918123,1.0,0.0,1.0
2017-04-20,4/20/17,14.65,0.007565337001375516,14.561359473944856,14.848164318559094,0.0,-1.0,-1.0,0.004014875472744458,0.012915187659987795,1.0,0.0,1.0
2017-04-21,4/21/17,14.63,-0.0013651877133105117,14.595679736972428,14.833554506791755,0.0,-1.0,-1.0,0.005390902403603296,0.012476047570637989,1.0,0.0,1.0
2017-04-24,4/24/17,14.71,0.005468215994531844,14.652839868486215,14.825280431089753,0.0,-1.0,-1.0,0.004256176960539746,0.012157712691845369,1.0,0.0,1.0
2017-04-25,4/25/17,14.66,-0.003399048266485405,14.656419934243107,14.81421209506215,0.0,-1.0,-1.0,0.0053999167657022284,0.011767933071845704,1.0,0.0,1.0
2017-04-26,4/26/17,15.82,0.0791268758526602,15.238209967121554,14.881566702204399,1.0,0.0,1.0,0.0484455698188131,0.02325661132251025,0.0,-1.0,-1.0
2017-04-27,4/27/17,16.61,0.049936788874841875,15.924104983560778,14.997314709486101,1.0,0.0,1.0,0.03482567214091439,0.025238878478391985,0.0,-1.0,-1.0
2017-04-28,4/28/17,16.48,-0.007826610475617057,16.20205249178039,15.096605707884324,1.0,0.0,1.0,0.04056614507496267,0.024698934994287176,0.0,-1.0,-1.0
2017-05-01,5/1/17,17.54,0.06432038834951448,16.871026245890192,15.260232514123546,1.0,0.0,1.0,0.04012869088662615,0.02800108024270877,0.0,-1.0,-1.0
2017-05-02,5/2/17,18.24,0.039908779931584926,17.555513122945094,15.459778628568804,1.0,0.0,1.0,0.028390106438528257,0.028058896770228617,0.0,-1.0,-1.0
2017-05-03,5/3/17,18.57,0.018092105263157965,18.062756561472547,15.668060849472056,1.0,0.0,1.0,0.024371256963014804,0.027140073059130295,1.0,0.0,1.0
2017-05-04,5/4/17,18.48,-0.004846526655896577,18.271378280736272,15.856368002363627,1.0,0.0,1.0,0.027132067509709503,0.026601479205391347,0.0,-1.0,-1.0
2017-05-05,5/5/17,18.69,0.011363636363636465,18.480689140368135,16.04612786033109,1.0,0.0,1.0,0.019193194996601565,0.025695486772173353,1.0,0.0,1.0
2017-05-08,5/8/17,18.31,-0.02033172819689688,18.395344570184065,16.197732605068012,1.0,0.0,1.0,0.023910121382385532,0.02612278121571099,1.0,0.0,1.0
2017-05-09,5/9/17,18.37,0.003276897870016615,18.382672285092035,16.343202854088855,1.0,0.0,1.0,0.017525479987071022,0.025283253144123972,1.0,0.0,1.0
2017-05-10,5/10/17,18.54,0.00925421883505706,18.461336142546017,16.49031578715111,1.0,0.0,1.0,0.013754441217944904,0.02442203536929119,1.0,0.0,1.0
2017-05-11,5/11/17,18.39,-0.008090614886731351,18.42566807127301,16.617531955910444,1.0,0.0,1.0,0.012366325402027282,0.02399361157468484,1.0,0.0,1.0
2017-05-12,5/12/17,18.61,0.011963023382272953,18.517834035636504,16.750961580281714,1.0,0.0,1.0,0.012167969961505803,0.023198455319741806,1.0,0.0,1.0
2017-05-15,5/15/17,19.23,0.03331542181622793,18.87391701781825,16.91697536711567,1.0,0.0,1.0,0.01932717503674453,0.02329823444345416,1.0,0.0,1.0
2017-05-16,5/16/17,19.49,0.013520540821632787,19.181958508909126,17.089283129482133,1.0,0.0,1.0,0.014099697193080598,0.022523198909760168,1.0,0.0,1.0
2017-05-17,5/17/17,18.28,-0.06208311954848622,18.730979254454564,17.169021876227415,1.0,0.0,1.0,0.04905575279473551,0.028481138842670714,0.0,-1.0,-1.0
2017-05-18,5/18/17,18.51,0.012582056892779026,18.620489627227283,17.258823169591093,1.0,0.0,1.0,0.04091973027978494,0.027572813549826707,0.0,-1.0,-1.0
2017-05-19,5/19/17,18.35,-0.008643976229065431,18.48524481361364,17.33189601762796,1.0,0.0,1.0,0.029014000222266058,0.02688634063199549,0.0,-1.0,-1.0
2017-05-22,5/22/17,18.43,0.004359673024523003,18.45762240680682,17.40543275630897,1.0,0.0,1.0,0.021642266978580346,0.025970786433047014,1.0,0.0,1.0
2017-05-23,5/23/17,18.15,-0.015192620727075501,18.30381120340341,17.455294197218663,1.0,0.0,1.0,0.017519121814526268,0.025597194622344364,1.0,0.0,1.0
2017-05-24,5/24/17,17.98,-0.009366391184572942,18.141905601701705,17.49043217515422,1.0,0.0,1.0,0.012407434724331498,0.024940083357001396,1.0,0.0,1.0
2017-05-25,5/25/17,17.95,-0.0016685205784204848,18.045952800850852,17.52120805757009,1.0,0.0,1.0,0.00979965368150193,0.024115143994469495,1.0,0.0,1.0
2017-05-26,5/26/17,18.23,0.01559888579387203,18.137976400425426,17.568673733577448,1.0,0.0,1.0,0.014517519941579302,0.023537171699444935,1.0,0.0,1.0
2017-05-30,5/30/17,18.43,0.010970927043335132,18.28398820021271,17.626354176950557,1.0,0.0,1.0,0.010860134927431861,0.02282087502999803,1.0,0.0,1.0
2017-05-31,5/31/17,18.32,-0.005968529571351078,18.301994100106356,17.672805562653178,1.0,0.0,1.0,0.01153034029759163,0.022181298808942772,1.0,0.0,1.0
2017-06-01,6/1/17,18.53,0.011462882096069826,18.41599705005318,17.7302093097936,1.0,0.0,1.0,0.010349026513387852,0.021531488059499896,1.0,0.0,1.0
2017-06-02,6/2/17,18.31,-0.011872638963842497,18.36299852502659,17.76903615785154,1.0,0.0,1.0,0.013297682505001069,0.021169449509501347,1.0,0.0,1.0
2017-06-05,6/5/17,18.23,-0.0043691971600217094,18.296499262513294,17.79990552736993,1.0,0.0,1.0,0.009451417173854709,0.020525206506853865,1.0,0.0,1.0
2017-06-06,6/6/17,17.57,-0.03620405924300607,17.933249631256647,17.78450944197281,1.0,0.0,1.0,0.021061559513366166,0.022095953115322226,1.0,0.0,1.0
2017-06-07,6/7/17,17.44,-0.007398975526465512,17.686624815628324,17.761438675256564,0.0,-1.0,-1.0,0.01674399515457933,0.02141683077380638,1.0,0.0,1.0
2017-06-08,6/8/17,17.59,0.008600917431192512,17.638312407814162,17.749957940039735,0.0,-1.0,-1.0,0.018050021819528955,0.020827886047268585,1.0,0.0,1.0
2017-06-09,6/9/17,16.9,-0.039226833428084196,17.26915620390708,17.693038799475723,0.0,-1.0,-1.0,0.025847290470206452,0.022428396050461492,0.0,-1.0,-1.0
2017-06-12,6/12/17,17.04,0.008284023668639007,17.15457810195354,17.649306744664433,0.0,-1.0,-1.0,0.025551634218876473,0.02184942125063313,0.0,-1.0,-1.0
2017-06-13,6/13/17,16.97,-0.004107981220657253,17.06228905097677,17.60381560414538,0.0,-1.0,-1.0,0.018117326204261514,0.02111119696108915,1.0,0.0,1.0
2017-06-14,6/14/17,16.76,-0.012374779021803062,16.911144525488385,17.5473077974412,0.0,-1.0,-1.0,0.01354301926702473,0.020553955984729658,1.0,0.0,1.0
2017-06-15,6/15/17,16.83,0.004176610978520179,16.87057226274419,17.499271840099237,0.0,-1.0,-1.0,0.012439441140335497,0.019936027152861472,1.0,0.0,1.0
2017-06-16,6/16/17,16.67,-0.009506833036244555,16.770286131372096,17.44373798576502,0.0,-1.0,-1.0,0.009839475540326933,0.01934028655792413,1.0,0.0,1.0
2017-06-19,6/19/17,17.06,0.023395320935812647,16.915143065686046,17.41804020082464,0.0,-1.0,-1.0,0.01924519873307609,0.01984563357847701,1.0,0.0,1.0
2017-06-20,6/20/17,16.91,-0.008792497069167515,16.912571532843025,17.384018268396375,0.0,-1.0,-1.0,0.01733547305419676,0.01926756390911595,1.0,0.0,1.0
2017-06-21,6/21/17,17.78,0.05144884683619155,17.346285766421513,17.410535980367946,0.0,-1.0,-1.0,0.033820180091436655,0.02300112281770373,0.0,-1.0,-1.0
2017-06-22,6/22/17,18.15,0.0208098987626546,17.748142883210754,17.460055673628876,1.0,0.0,1.0,0.024102184955763828,0.02273353433451287,0.0,-1.0,-1.0
2017-06-23,6/23/17,18.5,0.019283746556473913,18.124071441605377,17.529697634134227,1.0,0.0,1.0,0.017215983680180118,0.022339530343155167,1.0,0.0,1.0
2017-06-26,6/26/17,18.29,-0.011351351351351346,18.207035720802686,17.58061280910375,1.0,0.0,1.0,0.023394706526563124,0.02193961123518959,0.0,-1.0,-1.0
2017-06-27,6/27/17,18.12,-0.009294696555494752,18.163517860401342,17.61673395568144,1.0,0.0,1.0,0.018704563073275962,0.021428810186796772,1.0,0.0,1.0
2017-06-28,6/28/17,17.95,-0.00938189845474624,18.056758930200672,17.639051785691816,1.0,0.0,1.0,0.01394455024218188,0.02091295379254028,1.0,0.0,1.0
2017-06-29,6/29/17,17.65,-0.016713091922005652,17.853379465100335,17.63978495485205,1.0,0.0,1.0,0.011920367300148555,0.02072886396429799,1.0,0.0,1.0
2017-06-30,6/30/17,17.87,0.01246458923512761,17.86168973255017,17.655201767728826,1.0,0.0,1.0,0.016787801321975555,0.020258956833699777,1.0,0.0,1.0
2017-07-03,7/3/17,17.65,-0.012311135982092991,17.755844866275083,17.654853420905308,1.0,0.0,1.0,0.014266303779642093,0.019866369763566934,1.0,0.0,1.0
2017-07-05,7/5/17,17.82,0.009631728045325971,17.787922433137542,17.66591279326521,1.0,0.0,1.0,0.013843751188793675,0.019337492590895428,1.0,0.0,1.0
2017-07-06,7/6/17,17.92,0.0056116722783390305,17.85396121656877,17.682928253389008,1.0,0.0,1.0,0.010050715997785297,0.01871755424652493,1.0,0.0,1.0
2017-07-07,7/7/17,18.02,0.005580357142856984,17.936980608284387,17.70550093989701,1.0,0.0,1.0,0.0071946618859145064,0.018114342843674507,1.0,0.0,1.0
2017-07-10,7/10/17,18.08,0.0033296337402886067,18.008490304142192,17.730580021624387,1.0,0.0,1.0,0.005152771004185312,0.017503563692435546,1.0,0.0,1.0
2017-07-11,7/11/17,18.64,0.030973451327433787,18.324245152071096,17.791481157012864,1.0,0.0,1.0,0.016916255652780533,0.01848388272341748,1.0,0.0,1.0
2017-07-12,7/12/17,19.25,0.03272532188841204,18.78712257603555,17.88915380071491,1.0,0.0,1.0,0.015171471612040115,0.019332845535472425,1.0,0.0,1.0
2017-07-13,7/13/17,19.32,0.0036363636363636598,19.053561288017775,17.98497329025197,1.0,0.0,1.0,0.01696857043257403,0.018680515997350957,1.0,0.0,1.0
2017-07-14,7/14/17,19.64,0.016563146997929712,19.346780644008888,18.095805477930476,1.0,0.0,1.0,0.01207345895360919,0.018266167188563682,1.0,0.0,1.0
2017-07-17,7/17/17,19.94,0.015274949083503131,19.643390322004443,18.219305668097682,1.0,0.0,1.0,0.008538034944821095,0.017795982848776867,1.0,0.0,1.0
2017-07-18,7/18/17,19.98,0.0020060180541623396,19.81169516100222,18.337214100323283,1.0,0.0,1.0,0.010170173399049888,0.017232321347836414,1.0,0.0,1.0
2017-07-19,7/19/17,20.12,0.00700700700700696,19.965847580501112,18.456601938754996,1.0,0.0,1.0,0.007264743575157013,0.016645942194495382,1.0,0.0,1.0
2017-07-20,7/20/17,20.53,0.020377733598409442,20.247923790250557,18.59545120426996,1.0,0.0,1.0,0.009233817530116628,0.01646300526050266,1.0,0.0,1.0
2017-07-21,7/21/17,20.11,-0.020457866536775504,20.178961895125276,18.696876006291532,1.0,0.0,1.0,0.022154104990078086,0.017411318803939722,0.0,-1.0,-1.0
2017-07-24,7/24/17,20.0,-0.005469915464942798,20.089480947562638,18.784142321806797,1.0,0.0,1.0,0.015728362051361865,0.01705011891416653,1.0,0.0,1.0
2017-07-25,7/25/17,19.97,-0.0015000000000000568,20.029740473781317,18.863555662978502,1.0,0.0,1.0,0.011255019146013725,0.01654733284035468,1.0,0.0,1.0
2017-07-26,7/26/17,19.61,-0.018027040560841257,19.819870236890658,18.913542807213126,1.0,0.0,1.0,0.012207684121950965,0.016970281264052436,1.0,0.0,1.0
2017-07-27,7/27/17,16.84,-0.14125446200917902,18.329935118445327,18.774683848493687,0.0,-1.0,-1.0,0.08055336347815403,0.040167528667018566,0.0,-1.0,-1.0
2017-07-28,7/28/17,16.75,-0.005344418052256494,17.539967559222664,18.639096828076323,0.0,-1.0,-1.0,0.07147850704402227,0.03880096535933048,0.0,-1.0,-1.0
2017-07-31,7/31/17,16.09,-0.03940298507462692,16.81498377961133,18.468391439217033,0.0,-1.0,-1.0,0.05054827916801491,0.03839314042371038,0.0,-1.0,-1.0
2017-08-01,8/1/17,16.21,0.007458048477315238,16.512491889805666,18.31715372059378,0.0,-1.0,-1.0,0.046068115200590384,0.037317098970031826,0.0,-1.0,-1.0
2017-08-02,8/2/17,16.07,-0.00863664404688469,16.291245944902833,18.16666855836868,0.0,-1.0,-1.0,0.03290897090067184,0.03604661373366814,1.0,0.0,1.0
2017-08-03,8/3/17,16.18,0.0068450528935906085,16.235622972451417,18.033627308206846,0.0,-1.0,-1.0,0.026099393844547587,0.03501830791186851,1.0,0.0,1.0
2017-08-04,8/4/17,16.29,0.0067985166872681635,16.262811486225708,17.916861803501504,0.0,-1.0,-1.0,0.01936937625752298,0.03400312582524346,1.0,0.0,1.0
2017-08-07,8/7/17,16.4,0.006752608962553586,16.331405743112853,17.815282106268924,0.0,-1.0,-1.0,0.014002418497074657,0.0330030308313132,1.0,0.0,1.0
2017-08-08,8/8/17,16.15,-0.015243902439024404,16.240702871556426,17.70376314536481,0.0,-1.0,-1.0,0.015568176186814437,0.03198345739340843,1.0,0.0,1.0
2017-08-09,8/9/17,16.14,-0.0006191950464394802,16.19035143577821,17.599042605574738,0.0,-1.0,-1.0,0.011396469841278534,0.030921695633471517,1.0,0.0,1.0
2017-08-10,8/10/17,15.75,-0.024163568773234223,15.970175717889106,17.475217753758407,0.0,-1.0,-1.0,0.015247114742153936,0.03024667999859266,1.0,0.0,1.0
2017-08-11,8/11/17,15.92,0.0107936507936508,15.945087858944554,17.37106947328036,0.0,-1.0,-1.0,0.018419928857547386,0.029552427656894555,1.0,0.0,1.0
2017-08-14,8/14/17,16.09,0.010678391959799027,16.017543929472275,17.28528008302126,0.0,-1.0,-1.0,0.014978713727371272,0.02884114360990046,1.0,0.0,1.0
2017-08-15,8/15/17,15.95,-0.008701056556867703,15.983771964736137,17.19586037040084,0.0,-1.0,-1.0,0.013375831359092845,0.027879980753428915,1.0,0.0,1.0
2017-08-16,8/16/17,16.16,0.013166144200627006,16.07188598236807,17.126491900209523,0.0,-1.0,-1.0,0.013268961207009886,0.027311499155847185,1.0,0.0,1.0
2017-08-17,8/17/17,15.87,-0.017945544554455517,15.970942991184035,17.04234839649426,0.0,-1.0,-1.0,0.01718594012037908,0.026635549991021013,1.0,0.0,1.0
2017-08-18,8/18/17,15.99,0.007561436672967936,15.980471495592017,16.97187577252,0.0,-1.0,-1.0,0.01478449850835038,0.02590990670298253,1.0,0.0,1.0
